时间 - Uca,Voltage [V] - Uca
27:45.0,0.0621559
27:45.0,0.0621559
27:45.0,0.0624772
27:45.0,0.0615132
27:45.0,0.0618345
27:45.0,0.0624772
27:45.0,0.0627985
27:45.0,0.0634412
27:45.0,0.0631199
27:45.0,0.0634412
27:45.0,0.0637626
27:45.0,0.0653692
27:45.0,0.0660119
27:45.0,0.0660119
27:45.0,0.0666546
27:45.0,0.0656906
27:45.0,0.0663333
27:45.0,0.0672973
27:45.0,0.0663333
27:45.0,0.0666546
27:45.0,0.0669759
27:45.0,0.068904
27:45.0,0.068904
27:45.0,0.0685826
27:45.0,0.068904
27:45.0,0.068904
27:45.0,0.068904
27:45.0,0.0682613
27:45.0,0.0685826
27:45.0,0.068904
27:45.0,0.068904
27:45.0,0.0692253
27:45.0,0.0692253
27:45.0,0.0692253
27:45.0,0.0695466
27:45.0,0.0695466
27:45.0,0.0692253
27:45.0,0.0692253
27:45.0,0.0695466
27:45.0,0.0692253
27:45.0,0.0692253
27:45.0,0.069868
27:45.0,0.0692253
27:45.0,0.0685826
27:45.0,0.068904
27:45.0,0.068904
27:45.0,0.0692253
27:45.0,0.069868
27:45.0,0.0701893
27:45.0,0.0701893
27:45.0,0.0701893
27:45.0,0.069868
27:45.0,0.069868
27:45.0,0.0695466
27:45.0,0.069868
27:45.0,0.0695466
27:45.0,0.068904
27:45.0,0.0672973
27:45.0,0.0685826
27:45.0,0.0682613
27:45.0,0.0682613
27:45.0,0.0682613
27:45.0,0.0682613
27:45.0,0.0685826
27:45.0,0.0692253
27:45.0,0.0685826
27:45.0,0.0695466
27:45.0,0.0692253
27:45.0,0.0692253
27:45.0,0.0695466
27:45.0,0.069868
27:45.0,0.0682613
27:45.0,0.068904
27:45.0,0.0685826
27:45.0,0.0685826
27:45.0,0.0685826
27:45.0,0.0695466
27:45.0,0.0705106
27:45.0,0.0714747
27:45.0,0.0721173
27:45.0,0.071796
27:45.0,0.0711533
27:45.0,0.0711533
27:45.0,0.0711533
27:45.0,0.0705106
27:45.0,0.069868
27:45.0,0.0701893
27:45.0,0.0692253
27:45.0,0.069868
27:45.0,0.070832
27:45.0,0.0711533
27:45.0,0.0701893
27:45.0,0.070832
27:45.0,0.070832
27:45.0,0.0701893
27:45.0,0.069868
27:45.0,0.0701893
27:45.0,0.0701893
27:45.0,0.0701893
27:45.0,0.068904
27:45.0,0.0692253
27:45.0,0.0695466
27:45.0,0.0701893
27:45.0,0.0692253
27:45.0,0.0695466
27:45.0,0.068904
27:45.0,0.0701893
27:45.0,0.070832
27:45.0,0.0711533
27:45.0,0.0711533
27:45.0,0.071796
27:45.0,0.07276
27:45.0,0.0734027
27:45.0,0.07276
27:45.0,0.0724387
27:45.0,0.0721173
27:45.0,0.0724387
27:45.0,0.0714747
27:45.0,0.0721173
27:45.0,0.071796
27:45.0,0.07276
27:45.0,0.0724387
27:45.0,0.0724387
27:45.0,0.0721173
27:45.0,0.0730814
27:45.0,0.0721173
27:45.0,0.0724387
27:45.0,0.071796
27:45.0,0.0724387
27:45.0,0.0721173
27:45.0,0.07276
27:45.0,0.07276
27:45.0,0.0734027
27:45.0,0.0730814
27:45.0,0.0734027
27:45.0,0.0734027
27:45.0,0.0730814
27:45.0,0.07276
27:45.0,0.07276
27:45.0,0.07276
27:45.0,0.073724
27:45.0,0.07276
27:45.0,0.0734027
27:45.0,0.0730814
27:45.0,0.07276
27:45.0,0.07276
27:45.0,0.0734027
27:45.0,0.0730814
27:45.0,0.0750094
27:45.0,0.0753307
27:45.0,0.0762947
27:45.0,0.0762947
27:45.0,0.0762947
27:45.0,0.0759734
27:45.0,0.0762947
27:45.0,0.0769374
27:45.0,0.0779014
27:45.0,0.0785441
27:45.0,0.0785441
27:45.0,0.0785441
27:45.0,0.0785441
27:45.0,0.0775801
27:45.0,0.0782228
27:45.0,0.0775801
27:45.0,0.0782228
27:45.0,0.0769374
27:45.0,0.0769374
27:45.0,0.0766161
27:45.0,0.0772587
27:45.0,0.0766161
27:45.0,0.0772587
27:45.0,0.0769374
27:45.0,0.0769374
27:45.0,0.0772587
27:45.0,0.0769374
27:45.0,0.0750094
27:45.0,0.0756521
27:45.0,0.0750094
27:45.0,0.0759734
27:45.0,0.074688
27:45.0,0.073724
27:45.0,0.0724387
27:45.0,0.0730814
27:45.0,0.07276
27:45.0,0.0721173
27:45.0,0.07276
27:45.0,0.0734027
27:45.0,0.0730814
27:45.0,0.0730814
27:45.0,0.0714747
27:45.0,0.0724387
27:45.0,0.071796
27:45.0,0.07276
27:45.0,0.071796
27:45.0,0.071796
27:45.0,0.0721173
27:45.0,0.07276
27:45.0,0.0721173
27:45.0,0.073724
27:45.0,0.0740454
27:45.0,0.0750094
27:45.0,0.0740454
27:45.0,0.0740454
27:45.0,0.071796
27:45.0,0.0721173
27:45.0,0.071796
27:45.0,0.071796
27:45.0,0.070832
27:45.0,0.0714747
27:45.0,0.070832
27:45.0,0.0711533
27:45.0,0.0711533
27:45.0,0.0711533
27:45.0,0.0701893
27:45.0,0.0711533
27:45.0,0.0711533
27:45.0,0.070832
27:45.0,0.069868
27:45.0,0.070832
27:45.0,0.0701893
27:45.0,0.0705106
27:45.0,0.0695466
27:45.0,0.0695466
27:45.0,0.0685826
27:45.0,0.0695466
27:45.0,0.0692253
27:45.0,0.0695466
27:45.0,0.0676186
27:45.0,0.069868
27:45.0,0.0695466
27:45.0,0.070832
27:45.0,0.069868
27:45.0,0.0705106
27:45.0,0.069868
27:45.0,0.0711533
27:45.0,0.070832
27:45.0,0.0714747
27:45.0,0.070832
27:45.0,0.071796
27:45.0,0.071796
27:45.0,0.0721173
27:45.0,0.0711533
27:45.0,0.07276
27:45.0,0.07276
27:45.0,0.073724
27:45.0,0.0730814
27:45.0,0.0734027
27:45.0,0.0730814
27:45.0,0.0743667
27:45.0,0.0730814
27:45.0,0.073724
27:45.0,0.0730814
27:45.0,0.0740454
27:45.0,0.0734027
27:45.0,0.0743667
27:45.0,0.073724
27:45.0,0.0743667
27:45.0,0.0740454
27:45.0,0.0759734
27:45.0,0.0750094
27:45.0,0.0753307
27:45.0,0.0750094
27:45.0,0.0759734
27:45.0,0.0750094
27:45.0,0.0753307
27:45.0,0.074688
27:45.0,0.0750094
27:45.0,0.0750094
27:45.0,0.074688
27:45.0,0.0740454
27:45.0,0.074688
27:45.0,0.073724
27:45.0,0.0750094
27:45.0,0.0743667
27:45.0,0.0750094
27:45.0,0.073724
27:45.0,0.0750094
27:45.0,0.0740454
27:45.0,0.074688
27:45.0,0.0734027
27:45.0,0.0743667
27:45.0,0.073724
27:45.0,0.0750094
27:45.0,0.0740454
27:45.0,0.0740454
27:45.0,0.0730814
27:45.0,0.0740454
27:45.0,0.0734027
27:45.0,0.073724
27:45.0,0.0724387
27:45.0,0.0740454
27:45.0,0.074688
27:45.0,0.074688
27:45.0,0.0724387
27:45.0,0.0724387
27:45.0,0.0711533
27:45.0,0.07276
27:45.0,0.0714747
27:45.0,0.071796
27:45.0,0.070832
27:45.0,0.0711533
27:45.0,0.069868
27:45.0,0.0714747
27:45.0,0.0705106
27:45.0,0.0705106
27:45.0,0.0692253
27:45.0,0.0692253
27:45.0,0.0669759
27:45.0,0.0672973
27:45.0,0.0660119
27:45.0,0.0672973
27:45.0,0.0656906
27:45.0,0.0669759
27:45.0,0.0660119
27:45.0,0.0672973
27:45.0,0.0660119
27:45.0,0.0666546
27:45.0,0.0660119
27:45.0,0.0660119
27:45.0,0.0644052
27:45.0,0.0653692
27:45.0,0.0637626
27:45.0,0.0644052
27:45.0,0.0647266
27:45.0,0.0656906
27:45.0,0.0644052
27:45.0,0.0647266
27:45.0,0.0637626
27:45.0,0.0650479
27:45.0,0.0644052
27:45.0,0.0650479
27:45.0,0.0644052
27:45.0,0.0656906
27:45.0,0.0647266
27:45.0,0.0656906
27:45.0,0.0644052
27:45.0,0.0660119
27:45.0,0.0647266
27:45.0,0.0650479
27:45.0,0.0631199
27:45.0,0.0644052
27:45.0,0.0631199
27:45.0,0.0653692
27:45.0,0.0653692
27:45.0,0.0660119
27:45.0,0.0660119
27:45.0,0.0669759
27:45.0,0.0666546
27:45.0,0.0676186
27:45.0,0.0663333
27:45.0,0.0682613
27:45.0,0.0666546
27:45.0,0.0676186
27:45.0,0.0663333
27:45.0,0.0660119
27:45.0,0.0644052
27:45.0,0.0666546
27:45.0,0.0660119
27:45.0,0.0672973
27:45.0,0.0663333
27:45.0,0.0679399
27:45.0,0.0679399
27:45.0,0.0692253
27:45.0,0.0682613
27:45.0,0.0695466
27:45.0,0.0685826
27:45.0,0.0695466
27:45.0,0.0679399
27:45.0,0.0682613
27:45.0,0.0669759
27:45.0,0.068904
27:45.0,0.068904
27:45.0,0.0705106
27:45.0,0.069868
27:45.0,0.071796
27:45.0,0.07276
27:45.0,0.073724
27:45.0,0.07276
27:45.0,0.0734027
27:45.0,0.0721173
27:45.0,0.0730814
27:45.0,0.070832
27:45.0,0.0721173
27:45.0,0.0701893
27:45.0,0.071796
27:45.0,0.0714747
27:45.0,0.0721173
27:45.0,0.0711533
27:45.0,0.0734027
27:45.0,0.0730814
27:45.0,0.0740454
27:45.0,0.07276
27:45.0,0.0740454
27:45.0,0.07276
27:45.0,0.0740454
27:45.0,0.0724387
27:45.0,0.07276
27:45.0,0.070832
27:45.0,0.0714747
27:45.0,0.070832
27:45.0,0.071796
27:45.0,0.070832
27:45.0,0.0714747
27:45.0,0.068904
27:45.0,0.0695466
27:45.0,0.0685826
27:45.0,0.0695466
27:45.0,0.0676186
27:45.0,0.0685826
27:45.0,0.0676186
27:45.0,0.0679399
27:45.0,0.0653692
27:45.0,0.0663333
27:45.0,0.0650479
27:45.0,0.0669759
27:45.0,0.0644052
27:45.0,0.0660119
27:45.0,0.0647266
27:45.0,0.0666546
27:45.0,0.0650479
27:45.0,0.0666546
27:45.0,0.0653692
27:45.0,0.0660119
27:45.0,0.0653692
27:45.0,0.0647266
27:45.0,0.0624772
27:45.0,0.0627985
27:45.0,0.0611919
27:45.0,0.0621559
27:45.0,0.0602278
27:45.0,0.0618345
27:45.0,0.0605492
27:45.0,0.0621559
27:45.0,0.0602278
27:45.0,0.0618345
27:45.0,0.0608705
27:45.0,0.0618345
27:45.0,0.0615132
27:45.0,0.0608705
27:45.0,0.0592638
27:45.0,0.0608705
27:45.0,0.0592638
27:45.0,0.0602278
27:45.0,0.0579785
27:45.0,0.0592638
27:45.0,0.0576571
27:45.0,0.0586212
27:45.0,0.0570145
27:45.0,0.0579785
27:45.0,0.0550864
27:45.0,0.0573358
27:45.0,0.0557291
27:45.0,0.0573358
27:45.0,0.0550864
27:45.0,0.0570145
27:45.0,0.0557291
27:45.0,0.0566931
27:45.0,0.0547651
27:45.0,0.0554078
27:45.0,0.0528371
27:45.0,0.0538011
27:45.0,0.0525157
27:45.0,0.0544438
27:45.0,0.0528371
27:45.0,0.0544438
27:45.0,0.0541224
27:45.0,0.0557291
27:45.0,0.0525157
27:45.0,0.0534797
27:45.0,0.0525157
27:45.0,0.0534797
27:45.0,0.0521944
27:45.0,0.0531584
27:45.0,0.0521944
27:45.0,0.0541224
27:45.0,0.0531584
27:45.0,0.0550864
27:45.0,0.0531584
27:45.0,0.0554078
27:45.0,0.0547651
27:45.0,0.0563718
27:45.0,0.0554078
27:45.0,0.0563718
27:45.0,0.0550864
27:45.0,0.0563718
27:45.0,0.0554078
27:45.0,0.0589425
27:45.0,0.0579785
27:45.0,0.0602278
27:45.0,0.0586212
27:45.0,0.0605492
27:45.0,0.0599065
27:45.0,0.0611919
27:45.0,0.0599065
27:45.0,0.0618345
27:45.0,0.0608705
27:45.0,0.0627985
27:45.0,0.0611919
27:45.0,0.0631199
27:45.0,0.0615132
27:45.0,0.0637626
27:45.0,0.0611919
27:45.0,0.0631199
27:45.0,0.0627985
27:45.0,0.0647266
27:45.0,0.0624772
27:45.0,0.0650479
27:45.0,0.0637626
27:45.0,0.0647266
27:45.0,0.0634412
27:45.0,0.0647266
27:45.0,0.0627985
27:45.0,0.0644052
27:45.0,0.0637626
27:45.0,0.0647266
27:45.0,0.0637626
27:45.0,0.0653692
27:45.0,0.0640839
27:45.0,0.0660119
27:45.0,0.0647266
27:45.0,0.0656906
27:45.0,0.0647266
27:45.0,0.0663333
27:45.0,0.0650479
27:45.0,0.0669759
27:45.0,0.0653692
27:45.0,0.0669759
27:45.0,0.0653692
27:45.0,0.0663333
27:45.0,0.0627985
27:45.0,0.0640839
27:45.0,0.0631199
27:45.0,0.0647266
27:45.0,0.0631199
27:45.0,0.0650479
27:45.0,0.0647266
27:45.0,0.0660119
27:45.0,0.0640839
27:45.0,0.0656906
27:45.0,0.0637626
27:45.0,0.0656906
27:45.0,0.0637626
27:45.0,0.0647266
27:45.0,0.0615132
27:45.0,0.0624772
27:45.0,0.0608705
27:45.0,0.0621559
27:45.0,0.0599065
27:45.0,0.0615132
27:45.0,0.0602278
27:45.0,0.0618345
27:45.0,0.0605492
27:45.0,0.0621559
27:45.0,0.0611919
27:45.0,0.0624772
27:45.0,0.0611919
27:45.0,0.0627985
27:45.0,0.0605492
27:45.0,0.0621559
27:45.0,0.0595852
27:45.0,0.0608705
27:45.0,0.0592638
27:45.0,0.0608705
27:45.0,0.0586212
27:45.0,0.0602278
27:45.0,0.0592638
27:45.0,0.0611919
27:45.0,0.0586212
27:45.0,0.0608705
27:45.0,0.0595852
27:45.0,0.0608705
27:45.0,0.0599065
27:45.0,0.0615132
27:45.0,0.0592638
27:45.0,0.0605492
27:45.0,0.0570145
27:45.0,0.0582998
27:45.0,0.0563718
27:45.0,0.0582998
27:45.0,0.0563718
27:45.0,0.0586212
27:45.0,0.0560504
27:45.0,0.0579785
27:45.0,0.0566931
27:45.0,0.0589425
27:45.0,0.0576571
27:45.0,0.0592638
27:45.0,0.0576571
27:45.0,0.0589425
27:45.0,0.0573358
27:45.0,0.0589425
27:45.0,0.0579785
27:45.0,0.0592638
27:45.0,0.0576571
27:45.0,0.0592638
27:45.0,0.0576571
27:45.0,0.0602278
27:45.0,0.0589425
27:45.0,0.0615132
27:45.0,0.0599065
27:45.0,0.0621559
27:45.0,0.0599065
27:45.0,0.0618345
27:45.0,0.0599065
27:45.0,0.0624772
27:45.0,0.0608705
27:45.0,0.0627985
27:45.0,0.0611919
27:45.0,0.0631199
27:45.0,0.0615132
27:45.0,0.0637626
27:45.0,0.0618345
27:45.0,0.0631199
27:45.0,0.0624772
27:45.0,0.0650479
27:45.0,0.0634412
27:45.0,0.0656906
27:45.0,0.0644052
27:45.0,0.0653692
27:45.0,0.0631199
27:45.0,0.0650479
27:45.0,0.0637626
27:45.0,0.0656906
27:45.0,0.0640839
27:45.0,0.0660119
27:45.0,0.0650479
27:45.0,0.0676186
27:45.0,0.0656906
27:45.0,0.0672973
27:45.0,0.0663333
27:45.0,0.0685826
27:45.0,0.0672973
27:45.0,0.068904
27:45.0,0.0666546
27:45.0,0.0685826
27:45.0,0.0660119
27:45.0,0.0685826
27:45.0,0.0672973
27:45.0,0.0692253
27:45.0,0.0669759
27:45.0,0.0679399
27:45.0,0.0663333
27:45.0,0.0685826
27:45.0,0.0672973
27:45.0,0.0692253
27:45.0,0.0666546
27:45.0,0.068904
27:45.0,0.0676186
27:45.0,0.0695466
27:45.0,0.0672973
27:45.0,0.0692253
27:45.0,0.0676186
27:45.0,0.0695466
27:45.0,0.0672973
27:45.0,0.068904
27:45.0,0.0666546
27:45.0,0.0676186
27:45.0,0.0634412
27:45.0,0.0650479
27:45.0,0.0634412
27:45.0,0.0644052
27:45.0,0.0621559
27:45.0,0.0637626
27:45.0,0.0621559
27:45.0,0.0634412
27:45.0,0.0608705
27:45.0,0.0621559
27:45.0,0.0595852
27:45.0,0.0624772
27:45.0,0.0599065
27:45.0,0.0627985
27:45.0,0.0595852
27:45.0,0.0615132
27:45.0,0.0599065
27:45.0,0.0618345
27:45.0,0.0602278
27:45.0,0.0621559
27:45.0,0.0592638
27:45.0,0.0611919
27:45.0,0.0589425
27:45.0,0.0602278
27:45.0,0.0579785
27:45.0,0.0599065
27:45.0,0.0576571
27:45.0,0.0592638
27:45.0,0.0563718
27:45.0,0.0586212
27:45.0,0.0560504
27:45.0,0.0582998
27:45.0,0.0560504
27:45.0,0.0586212
27:45.0,0.0570145
27:45.0,0.0589425
27:45.0,0.0563718
27:45.0,0.0573358
27:45.0,0.0544438
27:45.0,0.0566931
27:45.0,0.0547651
27:45.0,0.0570145
27:45.0,0.0547651
27:45.0,0.0566931
27:45.0,0.0547651
27:45.0,0.0573358
27:45.0,0.0547651
27:45.0,0.0570145
27:45.0,0.0560504
27:45.0,0.0579785
27:45.0,0.0563718
27:45.0,0.0579785
27:45.0,0.0554078
27:45.0,0.0579785
27:45.0,0.0557291
27:45.0,0.0582998
27:45.0,0.0563718
27:45.0,0.0589425
27:45.0,0.0570145
27:45.0,0.0602278
27:45.0,0.0576571
27:45.0,0.0599065
27:45.0,0.0573358
27:45.0,0.0602278
27:45.0,0.0573358
27:45.0,0.0602278
27:45.0,0.0573358
27:45.0,0.0595852
27:45.0,0.0582998
27:45.0,0.0602278
27:45.0,0.0582998
27:45.0,0.0608705
27:45.0,0.0589425
27:45.0,0.0618345
27:45.0,0.0595852
27:45.0,0.0615132
27:45.0,0.0599065
27:45.0,0.0627985
27:45.0,0.0602278
27:45.0,0.0631199
27:45.0,0.0605492
27:45.0,0.0627985
27:45.0,0.0611919
27:45.0,0.0634412
27:45.0,0.0611919
27:45.0,0.0634412
27:45.0,0.0618345
27:45.0,0.0644052
27:45.0,0.0621559
27:45.0,0.0653692
27:45.0,0.0631199
27:45.0,0.0650479
27:45.0,0.0634412
27:45.0,0.0653692
27:45.0,0.0627985
27:45.0,0.0650479
27:45.0,0.0631199
27:45.0,0.0653692
27:45.0,0.0634412
27:45.0,0.0666546
27:45.0,0.0640839
27:45.0,0.0663333
27:45.0,0.0640839
27:45.0,0.0676186
27:45.0,0.0644052
27:45.0,0.0669759
27:45.0,0.0650479
27:45.0,0.0676186
27:45.0,0.0650479
27:45.0,0.0676186
27:45.0,0.0647266
27:45.0,0.0666546
27:45.0,0.0637626
27:45.0,0.0656906
27:45.0,0.0631199
27:45.0,0.0650479
27:45.0,0.0618345
27:45.0,0.0647266
27:45.0,0.0624772
27:45.0,0.0650479
27:45.0,0.0621559
27:45.0,0.0644052
27:45.0,0.0611919
27:45.0,0.0644052
27:45.0,0.0611919
27:45.0,0.0627985
27:45.0,0.0589425
27:45.0,0.0608705
27:45.0,0.0582998
27:45.0,0.0611919
27:45.0,0.0586212
27:45.0,0.0615132
27:45.0,0.0595852
27:45.0,0.0624772
27:45.0,0.0602278
27:45.0,0.0615132
27:45.0,0.0576571
27:45.0,0.0605492
27:45.0,0.0579785
27:45.0,0.0592638
27:45.0,0.0554078
27:45.0,0.0582998
27:45.0,0.0557291
27:45.0,0.0582998
27:45.0,0.0557291
27:45.0,0.0589425
27:45.0,0.0563718
27:45.0,0.0586212
27:45.0,0.0560504
27:45.0,0.0582998
27:45.0,0.0550864
27:45.0,0.0579785
27:45.0,0.0550864
27:45.0,0.0586212
27:45.0,0.0566931
27:45.0,0.0602278
27:45.0,0.0592638
27:45.0,0.0618345
27:45.0,0.0599065
27:45.0,0.0621559
27:45.0,0.0595852
27:45.0,0.0621559
27:45.0,0.0595852
27:45.0,0.0618345
27:45.0,0.0595852
27:45.0,0.0621559
27:45.0,0.0595852
27:45.0,0.0611919
27:45.0,0.0595852
27:45.0,0.0621559
27:45.0,0.0595852
27:45.0,0.0618345
27:45.0,0.0599065
27:45.0,0.0624772
27:45.0,0.0599065
27:45.0,0.0624772
27:45.0,0.0615132
27:45.0,0.0634412
27:45.0,0.0615132
27:45.0,0.0637626
27:45.0,0.0615132
27:45.0,0.0644052
27:45.0,0.0631199
27:45.0,0.0647266
27:45.0,0.0624772
27:45.0,0.0644052
27:45.0,0.0621559
27:45.0,0.0634412
27:45.0,0.0608705
27:45.0,0.0627985
27:45.0,0.0621559
27:45.0,0.0647266
27:45.0,0.0631199
27:45.0,0.0644052
27:45.0,0.0631199
27:45.0,0.0650479
27:45.0,0.0637626
27:45.0,0.0653692
27:45.0,0.0637626
27:45.0,0.0653692
27:45.0,0.0644052
27:45.0,0.0660119
27:45.0,0.0647266
27:45.0,0.0656906
27:45.0,0.0650479
27:45.0,0.0660119
27:45.0,0.0650479
27:45.0,0.0656906
27:45.0,0.0656906
27:45.0,0.0656906
27:45.0,0.0650479
27:45.0,0.0656906
27:45.0,0.0653692
27:45.0,0.0660119
27:45.0,0.0660119
27:45.0,0.0663333
27:45.0,0.0663333
27:45.0,0.0663333
27:45.0,0.0660119
27:45.0,0.0660119
27:45.0,0.0663333
27:45.0,0.0666546
27:45.0,0.0663333
27:45.0,0.0656906
27:45.0,0.0650479
27:45.0,0.0637626
27:45.0,0.0631199
27:45.0,0.0627985
27:45.0,0.0618345
27:45.0,0.0624772
27:45.0,0.0615132
27:45.0,0.0611919
27:45.0,0.0618345
27:45.0,0.0624772
27:45.0,0.0621559
27:45.0,0.0627985
27:45.0,0.0624772
27:45.0,0.0624772
27:45.0,0.0624772
27:45.0,0.0618345
27:45.0,0.0608705
27:45.0,0.0595852
27:45.0,0.0602278
27:45.0,0.0595852
27:45.0,0.0582998
27:45.0,0.0570145
27:45.0,0.0570145
27:45.0,0.0570145
27:45.0,0.0576571
27:45.0,0.0579785
27:45.0,0.0573358
27:45.0,0.0579785
27:45.0,0.0579785
27:45.0,0.0576571
27:45.0,0.0576571
27:45.0,0.0573358
27:45.0,0.0576571
27:45.0,0.0582998
27:45.0,0.0586212
27:45.0,0.0576571
27:45.0,0.0573358
27:45.0,0.0579785
27:45.0,0.0582998
27:45.0,0.0582998
27:45.0,0.0582998
27:45.0,0.0579785
27:45.0,0.0582998
27:45.0,0.0576571
27:45.0,0.0579785
27:45.0,0.0582998
27:45.0,0.0579785
27:45.0,0.0570145
27:45.0,0.0560504
27:45.0,0.0550864
27:45.0,0.0547651
27:45.0,0.0544438
27:45.0,0.0541224
27:45.0,0.0544438
27:45.0,0.0547651
27:45.0,0.0531584
27:45.0,0.0525157
27:45.0,0.0515517
27:45.0,0.0525157
27:45.0,0.0518731
27:45.0,0.0502664
27:45.0,0.0496237
27:45.0,0.0493024
27:45.0,0.0486597
27:45.0,0.048981
27:45.0,0.0493024
27:45.0,0.0493024
27:45.0,0.0496237
27:45.0,0.0505877
27:45.0,0.0521944
27:45.0,0.0531584
27:45.0,0.0538011
27:45.0,0.0541224
27:45.0,0.0541224
27:45.0,0.0554078
27:45.0,0.0557291
27:45.0,0.0563718
27:45.0,0.0566931
27:45.0,0.0573358
27:45.0,0.0570145
27:45.0,0.0576571
27:45.0,0.0579785
27:45.0,0.0582998
27:45.0,0.0579785
27:45.0,0.0592638
27:45.0,0.0595852
27:45.0,0.0605492
27:45.0,0.0608705
27:45.0,0.0611919
27:45.0,0.0611919
27:45.0,0.0618345
27:45.0,0.0618345
27:45.0,0.0615132
27:45.0,0.0611919
27:45.0,0.0618345
27:45.0,0.0618345
27:45.0,0.0608705
27:45.0,0.0599065
27:45.0,0.0605492
27:45.0,0.0605492
27:45.0,0.0621559
27:45.0,0.0621559
27:45.0,0.0624772
27:45.0,0.0624772
27:45.0,0.0627985
27:45.0,0.0634412
27:45.0,0.0627985
27:45.0,0.0631199
27:45.0,0.0631199
27:45.0,0.0627985
27:45.0,0.0637626
27:45.0,0.0631199
27:45.0,0.0631199
27:45.0,0.0634412
27:45.0,0.0640839
27:45.0,0.0637626
27:45.0,0.0644052
27:45.0,0.0653692
27:45.0,0.0656906
27:45.0,0.0669759
27:45.0,0.0666546
27:45.0,0.0663333
27:45.0,0.0669759
27:45.0,0.0669759
27:45.0,0.0669759
27:45.0,0.0672973
27:45.0,0.0682613
27:45.0,0.0685826
27:45.0,0.0685826
27:45.0,0.0682613
27:45.0,0.0682613
27:45.0,0.0676186
27:45.0,0.0685826
27:45.0,0.0682613
27:45.0,0.0676186
27:45.0,0.0676186
27:45.0,0.0682613
27:45.0,0.0672973
27:45.0,0.0669759
27:45.0,0.0669759
27:45.0,0.0663333
27:45.0,0.0660119
27:45.0,0.0663333
27:45.0,0.0650479
27:45.0,0.0660119
27:45.0,0.0650479
27:45.0,0.0660119
27:45.0,0.0666546
27:45.0,0.0676186
27:45.0,0.0669759
27:45.0,0.0685826
27:45.0,0.0685826
27:45.0,0.0679399
27:45.0,0.0679399
27:45.0,0.0682613
27:45.0,0.0676186
27:45.0,0.0692253
27:45.0,0.0682613
27:45.0,0.0685826
27:45.0,0.0676186
27:45.0,0.068904
27:45.0,0.0685826
27:45.0,0.068904
27:45.0,0.0679399
27:45.0,0.0682613
27:45.0,0.0679399
27:45.0,0.068904
27:45.0,0.0679399
27:45.0,0.068904
27:45.0,0.0685826
27:45.0,0.068904
27:45.0,0.0682613
27:45.0,0.068904
27:45.0,0.068904
27:45.0,0.0685826
27:45.0,0.0682613
27:45.0,0.0682613
27:45.0,0.0679399
27:45.0,0.0685826
27:45.0,0.0679399
27:45.0,0.0679399
27:45.0,0.0663333
27:45.0,0.0666546
27:45.0,0.0669759
27:45.0,0.068904
27:45.0,0.0682613
27:45.0,0.068904
27:45.0,0.0692253
27:45.0,0.0695466
27:45.0,0.068904
27:45.0,0.0692253
27:45.0,0.069868
27:45.0,0.070832
27:45.0,0.0705106
27:45.0,0.070832
27:45.0,0.0705106
27:45.0,0.0711533
27:45.0,0.0711533
27:45.0,0.0714747
27:45.0,0.0705106
27:45.0,0.071796
27:45.0,0.0714747
27:45.0,0.0724387
27:45.0,0.070832
27:45.0,0.0714747
27:45.0,0.0711533
27:45.0,0.070832
27:45.0,0.0711533
27:45.0,0.07276
27:45.0,0.0714747
27:45.0,0.070832
27:45.0,0.0705106
27:45.0,0.0711533
27:45.0,0.0705106
27:45.0,0.0721173
27:45.0,0.0714747
27:45.0,0.0724387
27:45.0,0.0711533
27:45.0,0.0721173
27:45.0,0.071796
27:45.0,0.0724387
27:45.0,0.071796
27:45.0,0.0724387
27:45.0,0.071796
27:45.0,0.0724387
27:45.0,0.071796
27:45.0,0.070832
27:45.0,0.069868
27:45.0,0.0701893
27:45.0,0.069868
27:45.0,0.070832
27:45.0,0.0701893
27:45.0,0.0711533
27:45.0,0.0701893
27:45.0,0.070832
27:45.0,0.0705106
27:45.0,0.0705106
27:45.0,0.0701893
27:45.0,0.0711533
27:45.0,0.0711533
27:45.0,0.070832
27:45.0,0.0701893
27:45.0,0.0711533
27:45.0,0.0705106
27:45.0,0.0711533
27:45.0,0.0701893
27:45.0,0.070832
27:45.0,0.069868
27:45.0,0.0711533
27:45.0,0.0701893
27:45.0,0.070832
27:45.0,0.069868
27:45.0,0.069868
27:45.0,0.068904
27:45.0,0.0695466
27:45.0,0.0692253
27:45.0,0.0695466
27:45.0,0.0682613
27:45.0,0.0685826
27:45.0,0.0679399
27:45.0,0.069868
27:45.0,0.0695466
27:45.0,0.069868
27:45.0,0.0692253
27:45.0,0.0695466
27:45.0,0.0695466
27:45.0,0.0701893
27:45.0,0.0701893
27:45.0,0.0701893
27:45.0,0.068904
27:45.0,0.0682613
27:45.0,0.0669759
27:45.0,0.0669759
27:45.0,0.0672973
27:45.0,0.0682613
27:45.0,0.0676186
27:45.0,0.068904
27:45.0,0.0676186
27:45.0,0.0685826
27:45.0,0.0679399
27:45.0,0.0692253
27:45.0,0.0679399
27:45.0,0.068904
27:45.0,0.0679399
27:45.0,0.0672973
27:45.0,0.0663333
27:45.0,0.0672973
27:45.0,0.0666546
27:45.0,0.0666546
27:45.0,0.0653692
27:45.0,0.0666546
27:45.0,0.0653692
27:45.0,0.0660119
27:45.0,0.0650479
27:45.0,0.0660119
27:45.0,0.0656906
